11.4417 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020000010/n/nG: 0000 0002 0000 0000 0001 0\n\nN: 0.0000 0.0196 0.0000 0.0000 0.0098 0\n\nSample: 0046\n\nPress 'q' to quit."
11.4493 	EXP 	feedback_text: height = 0.05
11.4493 	EXP 	feedback_text: height = 0.05
11.4493 	EXP 	feedback_text: height = 0.05
11.4493 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020102060/n/nG: 0000 0002 0001 0002 0006 0\n\nN: 0.0000 0.0196 0.0098 0.0196 0.0588 0\n\nSample: 0047\n\nPress 'q' to quit."
11.4581 	EXP 	feedback_text: height = 0.05
11.4581 	EXP 	feedback_text: height = 0.05
11.4581 	EXP 	feedback_text: height = 0.05
11.4581 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 01000201020/n/nG: 0001 0000 0002 0001 0002 0\n\nN: 0.0098 0.0000 0.0196 0.0098 0.0196 0\n\nSample: 0049\n\nPress 'q' to quit."
11.4660 	EXP 	feedback_text: height = 0.05
11.4660 	EXP 	feedback_text: height = 0.05
11.4660 	EXP 	feedback_text: height = 0.05
11.4660 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 01020200000/n/nG: 0001 0002 0002 0000 0000 0\n\nN: 0.0098 0.0196 0.0196 0.0000 0.0000 0\n\nSample: 0051\n\nPress 'q' to quit."
11.4761 	EXP 	feedback_text: height = 0.05
11.4761 	EXP 	feedback_text: height = 0.05
11.4761 	EXP 	feedback_text: height = 0.05
11.4761 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00000000020/n/nG: 0000 0000 0000 0000 0002 0\n\nN: 0.0000 0.0000 0.0000 0.0000 0.0196 0\n\nSample: 0052\n\nPress 'q' to quit."
11.4843 	EXP 	feedback_text: height = 0.05
11.4843 	EXP 	feedback_text: height = 0.05
11.4843 	EXP 	feedback_text: height = 0.05
11.4843 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020101010/n/nG: 0000 0002 0001 0001 0001 0\n\nN: 0.0000 0.0196 0.0098 0.0098 0.0098 0\n\nSample: 0054\n\nPress 'q' to quit."
11.4913 	EXP 	feedback_text: height = 0.05
11.4913 	EXP 	feedback_text: height = 0.05
11.4913 	EXP 	feedback_text: height = 0.05
11.4913 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020100020/n/nG: 0000 0002 0001 0000 0002 0\n\nN: 0.0000 0.0196 0.0098 0.0000 0.0196 0\n\nSample: 0055\n\nPress 'q' to quit."
11.4997 	EXP 	feedback_text: height = 0.05
11.4997 	EXP 	feedback_text: height = 0.05
11.4997 	EXP 	feedback_text: height = 0.05
11.4997 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020000010/n/nG: 0000 0002 0000 0000 0001 0\n\nN: 0.0000 0.0196 0.0000 0.0000 0.0098 0\n\nSample: 0056\n\nPress 'q' to quit."
11.5082 	EXP 	feedback_text: height = 0.05
11.5082 	EXP 	feedback_text: height = 0.05
11.5082 	EXP 	feedback_text: height = 0.05
11.5082 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00010000010/n/nG: 0000 0001 0000 0000 0001 0\n\nN: 0.0000 0.0098 0.0000 0.0000 0.0098 0\n\nSample: 0057\n\nPress 'q' to quit."
11.5160 	EXP 	feedback_text: height = 0.05
11.5160 	EXP 	feedback_text: height = 0.05
11.5160 	EXP 	feedback_text: height = 0.05
11.5160 	EXP 	feedback_text: text = "BUT0 BUT1 BUT2 BUT3 BUT4 TTL\nBase 71: 00020004010/n/nG: 0000 0002 0000 0004 0001 0\n\nN: 0.0000 0.0196 0.0000 0.0392 0.0098 0\n\nSample: 0058\n\nPress 'q' to quit."
11.5248 	EXP 	feedback_text: height = 0.05
11.5248 	EXP 	feedback_text: height = 0.05
11.5248 	EXP 	feedback_text: height = 0.05
